Oficina de ventas;Material;Texto Breve Material;Fecha;Mes;Año;Cajas
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;2/7/2008;7;2008;399
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;3/7/2008;7;2008;91
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;4/7/2008;7;2008;332
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;5/7/2008;7;2008;428
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;7/7/2008;7;2008;21
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;8/7/2008;7;2008;334
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;9/7/2008;7;2008;277
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;10/7/2008;7;2008;422
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;11/7/2008;7;2008;266
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;12/7/2008;7;2008;318
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;14/7/2008;7;2008;0
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;15/7/2008;7;2008;589
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;16/7/2008;7;2008;13
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;17/7/2008;7;2008;304
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;18/7/2008;7;2008;375
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;19/7/2008;7;2008;434
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;21/7/2008;7;2008;48
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;22/7/2008;7;2008;536
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;23/7/2008;7;2008;1189
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;24/7/2008;7;2008;981
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;25/7/2008;7;2008;376
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;26/7/2008;7;2008;193
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;28/7/2008;7;2008;609
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;29/7/2008;7;2008;575
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;30/7/2008;7;2008;370
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;31/7/2008;7;2008;3745
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;1/8/2008;8;2008;0
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;2/8/2008;8;2008;150
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;4/8/2008;8;2008;0
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;5/8/2008;8;2008;123
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;6/8/2008;8;2008;329
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;7/8/2008;8;2008;914
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;8/8/2008;8;2008;373
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;9/8/2008;8;2008;234
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;11/8/2008;8;2008;11
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;12/8/2008;8;2008;774
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;13/8/2008;8;2008;462
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;14/8/2008;8;2008;887
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;16/8/2008;8;2008;501
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;18/8/2008;8;2008;2
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;19/8/2008;8;2008;444
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;20/8/2008;8;2008;2012
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;21/8/2008;8;2008;1706
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;22/8/2008;8;2008;1557
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;23/8/2008;8;2008;1524
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;25/8/2008;8;2008;696
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;26/8/2008;8;2008;1100
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;27/8/2008;8;2008;775
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;28/8/2008;8;2008;584
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;29/8/2008;8;2008;998
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;30/8/2008;8;2008;4327
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;1/9/2008;9;2008;0
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;2/9/2008;9;2008;201
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;3/9/2008;9;2008;180
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;4/9/2008;9;2008;131
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;5/9/2008;9;2008;144
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;6/9/2008;9;2008;150
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;8/9/2008;9;2008;96
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;9/9/2008;9;2008;136
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;10/9/2008;9;2008;591
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;11/9/2008;9;2008;272
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;12/9/2008;9;2008;340
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;13/9/2008;9;2008;379
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;15/9/2008;9;2008;160
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;16/9/2008;9;2008;1599
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;17/9/2008;9;2008;189
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;20/9/2008;9;2008;24
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;22/9/2008;9;2008;25
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;23/9/2008;9;2008;1058
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;24/9/2008;9;2008;129
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;25/9/2008;9;2008;130
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;26/9/2008;9;2008;242
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;27/9/2008;9;2008;117
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;29/9/2008;9;2008;185
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;30/9/2008;9;2008;1593
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;1/10/2008;10;2008;0
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;2/10/2008;10;2008;55
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;3/10/2008;10;2008;105
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;4/10/2008;10;2008;83
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;6/10/2008;10;2008;0
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;7/10/2008;10;2008;93
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;8/10/2008;10;2008;95
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;9/10/2008;10;2008;100
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;10/10/2008;10;2008;243
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;11/10/2008;10;2008;149
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;13/10/2008;10;2008;24
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;14/10/2008;10;2008;159
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;15/10/2008;10;2008;162
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;16/10/2008;10;2008;105
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;17/10/2008;10;2008;262
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;18/10/2008;10;2008;241
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;20/10/2008;10;2008;41
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;21/10/2008;10;2008;105
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;22/10/2008;10;2008;219
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;23/10/2008;10;2008;226
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;24/10/2008;10;2008;293
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;25/10/2008;10;2008;1149
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;27/10/2008;10;2008;0
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;28/10/2008;10;2008;370
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;29/10/2008;10;2008;2303
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;30/10/2008;10;2008;2025
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;31/10/2008;10;2008;3646
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;3/11/2008;11;2008;0
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;4/11/2008;11;2008;151
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;5/11/2008;11;2008;146
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;6/11/2008;11;2008;141
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;7/11/2008;11;2008;148
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;8/11/2008;11;2008;321
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;10/11/2008;11;2008;4
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;11/11/2008;11;2008;282
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;12/11/2008;11;2008;239
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;13/11/2008;11;2008;138
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;14/11/2008;11;2008;184
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;15/11/2008;11;2008;114
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;17/11/2008;11;2008;0
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;18/11/2008;11;2008;351
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;19/11/2008;11;2008;183
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;20/11/2008;11;2008;121
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;21/11/2008;11;2008;281
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;22/11/2008;11;2008;135
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;24/11/2008;11;2008;0
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;25/11/2008;11;2008;937
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;26/11/2008;11;2008;284
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;27/11/2008;11;2008;634
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;28/11/2008;11;2008;2767
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;29/11/2008;11;2008;1449
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;1/12/2008;12;2008;0
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;2/12/2008;12;2008;53
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;3/12/2008;12;2008;198
Santiago;10017091;CYT TETRA  TINTO(N) 1000 12U CL;4/12/2008;12;2008;108
